Time, v1, v2, v3, v4, CarPosX, CarPosY, CarPosZ, Angle
52.90936, 327.8532, 299.0745, 327.8532, 299.0745, -2.609133, 0.01774158, -0.2767464, 183.4051
53.21085, 331.2251, 298.0981, 331.2251, 298.0981, -2.605463, 0.01765197, -0.2134847, 183.552
53.51179, 286.6951, 291.3212, 286.6951, 291.3212, -2.601736, 0.01746005, -0.1530357, 183.6274
53.81432, 256.9029, 289.9137, 256.9029, 289.9137, -2.597907, 0.01741313, -0.09688908, 183.4607
54.11438, 248.5241, 292.9984, 248.5241, 292.9984, -2.594558, 0.01760571, -0.04379142, 183.3335
54.41944, 250.4649, 297.3185, 250.4649, 297.3185, -2.591397, 0.0175342, 0.01002754, 183.2776
54.71998, 253.8454, 301.0247, 253.8454, 301.0247, -2.588157, 0.01751944, 0.06498497, 183.1211
55.02198, 255.6119, 303.7639, 255.6119, 303.7639, -2.584783, 0.01748974, 0.1251153, 182.9857
55.32254, 255.9642, 305.8035, 255.9642, 305.8035, -2.581718, 0.01766549, 0.1796658, 182.7788
55.62387, 255.9642, 305.8035, 255.9642, 305.8035, -2.578752, 0.01759288, 0.2349944, 182.5316
55.92514, 255.9642, 305.8035, 255.9642, 305.8035, -2.57602, 0.01754666, 0.2913433, 182.3558
56.22573, 255.9642, 305.8035, 255.9642, 305.8035, -2.573469, 0.01758543, 0.3472538, 182.1718
56.52718, 250.5583, 161.0339, 250.5583, 161.0339, -2.571688, 0.01735162, 0.3976907, 182.2698
56.82798, 234.3337, 37.95067, 234.3337, 37.95067, -2.571208, 0.01738498, 0.4301153, 182.8735
57.1287, 228.3287, 15.36247, 228.3287, 15.36247, -2.570891, 0.01738615, 0.4555442, 183.5307
57.42973, 232.2021, 33.43013, 232.2021, 33.43013, -2.569846, 0.01751224, 0.4810143, 183.9379
57.72994, 239.3958, 52.83843, 239.3958, 52.83843, -2.568764, 0.0173638, 0.5094063, 184.5838
58.03117, 245.8124, 62.76741, 245.8124, 62.76741, -2.56708, 0.01736009, 0.5393919, 185.1335
58.33377, 250.4777, 65.90916, 250.4777, 65.90916, -2.565439, 0.01725173, 0.571099, 186.0044
58.63499, 253.8343, 66.73166, 253.8343, 66.73166, -2.563052, 0.0172815, 0.6030769, 186.6915
58.93551, 256.4683, 67.52149, 256.4683, 67.52149, -2.560166, 0.0172374, 0.6364079, 187.4544
59.23557, 258.7002, 68.69873, 258.7002, 68.69873, -2.557077, 0.01747553, 0.6686767, 188.2943
59.53691, 259.3765, 69.13454, 259.3765, 69.13454, -2.553412, 0.01751614, 0.7007663, 189.0261
59.83823, 259.3765, 69.13454, 259.3765, 69.13454, -2.549424, 0.01744753, 0.733736, 189.9273
60.13892, 259.3765, 69.13454, 259.3765, 69.13454, -2.544539, 0.01749898, 0.766236, 190.546
60.43971, 174.848, -101.8293, 174.848, -101.8293, -2.540788, 0.01733072, 0.7953119, 191.7112
60.74032, -1.243656, -433.1958, -1.243656, -433.1958, -2.5506, 0.01750779, 0.7730919, 194.2681
61.04056, -53.117, -520.9103, -53.117, -520.9103, -2.567202, 0.01772935, 0.7238048, 196.1771
61.34254, -41.88895, -500.2886, -41.88895, -500.2886, -2.586948, 0.01761723, 0.671257, 198.2701
61.64385, -20.40361, -468.4881, -20.40361, -468.4881, -2.607009, 0.01756313, 0.6237392, 200.3491
61.94487, -8.009572, -455.5961, -8.009572, -455.5961, -2.627226, 0.01772632, 0.5812277, 202.3484
62.24495, -4.257388, -457.3545, -4.257388, -457.3545, -2.647923, 0.01731074, 0.5405793, 204.2311
62.54575, -4.052688, -463.6349, -4.052688, -463.6349, -2.670332, 0.0177298, 0.5010469, 206.2848
62.84687, -4.159473, -468.9408, -4.159473, -468.9408, -2.694864, 0.01755564, 0.4600452, 208.2352
63.14792, -3.703247, -472.2349, -3.703247, -472.2349, -2.721693, 0.01730403, 0.4195126, 210.4729
63.44795, -3.179396, -473.6584, -3.179396, -473.6584, -2.750025, 0.01757972, 0.3804234, 212.7581
63.74846, -3.179396, -473.6584, -3.179396, -473.6584, -2.778875, 0.01763337, 0.3433714, 214.761
